frame;ball x;ball y;ball velocity;inside;zone;centroid x_home;centroid y_home;centroid_zone_home;rest defence_home;width_home;length_home;occupancy map_home;team distance_home;centroid x_away;centroid y_away;centroid_zone_away;rest defence_away;width_away;length_away;occupancy map_away;team distance_away;close to ball
9711;;;;False;;-24.989351600000003;-3.8721172000000004;5.0;;25.951588;59.228136000000006;;3.9944943931006796;-31.984376400000002;-6.023392399999999;5.0;;21.810727999999997;56.105058;;5.893857366913938;nan
9721;;;;False;;-25.144896;-3.9469852000000003;5.0;;25.402216000000003;58.406424;;4.0429268235806655;-32.3344308;-5.932449200000001;5.0;;21.160239999999998;54.93365199999999;;5.877420529863664;nan
9731;;;;False;;-25.299815000000002;-4.0045948000000005;5.0;;24.838156000000005;57.441612000000006;;4.282968466930614;-32.66361379999999;-5.787765599999999;5.0;;20.494452;53.803798;;6.412583084606173;nan
9741;;;;False;;-25.4329404;-4.035392;5.0;;24.261788000000003;56.329778;;4.266632379337096;-32.9347724;-5.559047599999999;5.0;;19.835668;52.638222;;6.33178663212382;nan
9751;;;;False;;-25.5724788;-4.0560436;5.0;;23.674744000000004;55.42252400000001;;4.07642996867197;-33.217145800000004;-5.3407676;5.0;;19.386664;51.493421999999995;;5.967345866601836;nan
9761;;;;False;;-25.718292400000003;-4.0659172;5.0;;23.12102;54.553536;;4.11604934044165;-33.539152599999994;-5.169516399999999;5.0;;18.925555999999997;50.48196999999999;;5.812997373874185;nan
9771;;;;False;;-25.8525414;-4.0504948;5.0;;22.527720000000002;53.708822;;4.2084964396942794;-33.8851896;-5.0160744;5.0;;18.416847999999998;49.574928;;5.968953782629328;nan
9781;;;;False;;-25.965707;-3.9966592;5.0;;21.91062;52.82276800000001;;4.275520152067269;-34.236378200000004;-4.8523848;5.0;;17.946696;48.772932;;5.999476524377367;nan
9791;;;;False;;-26.05215;-3.9048864;5.0;;21.350912;51.835802;;4.448905647839442;-34.5998416;-4.681058799999999;5.0;;17.491571999999998;48.008354;;6.051831170789752;nan
9801;;;;False;;-26.1083406;-3.801519600000001;5.0;;20.912992000000003;50.75767600000001;;4.472660186817274;-34.9590332;-4.5079784;5.0;;16.94288;47.233812;;5.918595354969967;nan
9811;;;;False;;-26.143161600000003;-3.6955687999999993;5.0;;20.477248000000003;49.684744;;4.641893426235544;-35.2941204;-4.311336;5.0;;16.475448;46.461284000000006;;5.715011516815616;nan
9821;;;;False;;-26.167287199999997;-3.5968464000000004;5.0;;20.056872000000002;48.56294600000001;;4.736935560689494;-35.615862199999995;-4.1239756;2.0;;15.862087999999998;45.65748599999999;;5.51207035823683;nan
9831;;;;False;;-26.1993522;-3.533008;5.0;;19.639623999999998;47.46330200000001;;4.776030681251613;-35.922817;-3.9396411999999996;2.0;;15.262599999999999;44.894498000000006;;5.16750735339207;nan
9841;;;;False;;-26.235424000000002;-3.4890596;5.0;;19.302684;46.675722;;4.780230809093312;-36.2082962;-3.7368312;2.0;;14.835560000000001;44.187160000000006;;4.932224445993476;nan
9851;;;;False;;-26.273318999999997;-3.4463896;5.0;;18.969484;45.875316000000005;;4.570572065874826;-36.4813204;-3.539774;2.0;;14.4993;43.352728000000006;;4.792505487130006;nan
9861;;;;False;;-26.331078400000003;-3.4373999999999993;5.0;;18.620644;45.07893800000001;;4.581847176519779;-36.75066639999999;-3.3629196;2.0;;14.222947999999999;42.46116200000001;;4.996920461045821;nan
9871;;;;False;;-26.386760200000005;-3.419298400000001;5.0;;18.440852;44.23019600000001;;4.552751546000151;-36.9814284;-3.1666988;2.0;;14.150799999999998;41.535888;;4.77414304636989;nan
9881;;;;False;;-26.453455400000003;-3.4008431999999997;5.0;;18.897744;43.40318400000001;;4.463915082114454;-37.2304754;-3.0137259999999997;2.0;;13.950675999999998;40.62842200000001;;4.691690866236584;nan
9891;;;;False;;-26.532955400000002;-3.39133;5.0;;19.376124;42.609562000000004;;4.470966187486308;-37.468063799999996;-2.850927199999999;2.0;;13.73974;39.78233;;4.788651714439245;nan
9901;;;;False;;-26.617850799999996;-3.3743980000000002;5.0;;19.867628000000003;41.801629999999996;;4.585807681206402;-37.6718594;-2.6581812000000005;2.0;;13.449584000000002;39.012134;;4.685089697500942;nan
9911;;;;False;;-26.699449599999998;-3.3562964000000006;5.0;;20.368176;41.016382;;4.559112494032809;-37.901508400000004;-2.5028623999999993;2.0;;13.09544;38.402210000000004;;4.4414649949590626;nan
9921;;;;False;;-26.7837514;-3.3411732;5.0;;20.833432000000002;40.23442000000001;;4.568804324217415;-38.1339664;-2.3632311999999995;2.0;;12.756868;37.86574399999999;;4.5421351982869895;nan
9931;;;;False;;-26.878918199999998;-3.3368823999999995;5.0;;21.299912;39.467085999999995;;4.499944987151171;-38.3482348;-2.2329228;2.0;;12.461544;37.30341399999999;;4.298571486048163;nan
9941;;;;False;;-26.989995599999997;-3.3418667999999996;5.0;;21.755036;38.757522;;4.465355333648481;-38.571916;-2.1390216000000004;2.0;;12.205116;36.762389999999996;;4.180064883154399;nan
9951;;;;False;;-27.104359;-3.3193588000000007;5.0;;22.233347999999996;37.97799799999999;;4.405377492998914;-38.77277540000001;-2.0328124;2.0;;12.331256;36.17038;;3.7620378434786756;nan
9961;;;;False;;-27.233891;-3.2928796;5.0;;22.754228;37.181514;;4.3348647733345675;-38.951162800000006;-1.9015656;2.0;;12.412787999999999;35.52473400000001;;3.593214369971071;nan
9971;;;;False;;-27.383372199999997;-3.2888948;5.0;;23.376768;36.398810000000005;;4.229064746506588;-39.09275759999999;-1.7429692000000003;2.0;;12.448556;34.88672;;3.248159187025021;nan
9981;;;;False;;-27.531422400000004;-3.2696032;5.0;;24.020524000000005;35.581868;;4.294873856536501;-39.218781;-1.5894864;2.0;;12.372396000000002;34.32375400000001;;2.981774818687904;nan
9991;;;;False;;-27.6860976;-3.2577916;5.0;;24.72446;34.841246000000005;;4.258985707963525;-39.3186224;-1.4388459999999998;2.0;;12.225787999999998;33.79226999999999;;2.954624050775166;nan
10001;;;;False;;-27.856990800000005;-3.2661964000000006;5.0;;25.457703999999996;34.166874;;4.19058431092728;-39.3779506;-1.2902456000000002;2.0;;12.237076000000002;33.267039999999994;;2.8206558879213537;nan
10011;;;;False;;-28.0239196;-3.254493599999999;5.0;;26.173063999999997;33.533736;;4.180313204317329;-39.41641799999999;-1.1610115999999995;2.0;;12.241904;32.90526199999999;;2.6733615708332974;nan
10021;;;;False;;-28.1863222;-3.2310472000000003;5.0;;26.898624;33.873042;;4.209734090153013;-39.431152;-1.0359119999999997;2.0;;12.207563999999998;32.655632;;2.7450400534802997;nan
10031;;;;False;;-28.348650600000003;-3.2084779999999995;5.0;;27.573183999999998;34.23312400000001;;4.1543548763759;-39.4306538;-0.9087315999999998;2.0;;12.127528;32.392858000000004;;2.952832674772636;nan
10041;;;;False;;-28.5111804;-3.1910768000000003;5.0;;28.195587999999997;34.60953000000001;;4.256443722845331;-39.434438;-0.7980003999999999;2.0;;12.010976;32.02652200000001;;2.974226968072957;nan
10051;;;;False;;-28.6790208;-3.1909272000000004;5.0;;28.826560000000004;35.067131999999994;;4.353102932028582;-39.409061599999994;-0.6527524000000002;2.0;;11.888100000000001;31.387872000000005;;2.878749057896272;nan
10061;;;;False;;-28.857662599999998;-3.2101575999999996;5.0;;29.404763999999997;35.544025999999995;;4.358789606086261;-39.385731;-0.5181600000000002;2.0;;11.825608;30.644706;;3.412379168148245;nan
10071;;;;False;;-29.0444028;-3.2407984;5.0;;29.915239999999997;35.976718;;4.34593554964956;-39.3451436;-0.3682812000000005;2.0;;11.803168;29.635056;;2.9302112623231893;nan
10081;;;;False;;-29.2367822;-3.285834799999999;5.0;;30.400012;36.414497999999995;;4.211174120973058;-39.3524364;-0.30472160000000037;2.0;;11.80072;29.124348;;5.419598742304874;nan
10091;;;;False;;-29.4276564;-3.3399355999999996;5.0;;30.816784;36.840723999999994;;3.9625030592543604;-39.60855360000001;-0.4874443999999999;2.0;;11.884632;30.68223;;2.8664890731444412;nan
10101;;;;False;;-29.609350999999997;-3.3859511999999987;5.0;;31.293532;37.29599399999999;;3.9131300787089596;-39.69889740000001;-0.5166027999999997;2.0;;12.033348;30.484433999999993;;2.4672095564000647;nan
10111;;;;False;;-29.786264999999997;-3.4262684;5.0;;31.85596;37.848572000000004;;4.002879243446766;-39.788001;-0.5150387999999998;2.0;;12.469772;29.97489199999999;;2.456507871092686;nan
10121;;;;False;;-29.967800599999997;-3.4756704;5.0;;32.517532;38.527395999999996;;4.044010747433578;-39.9001278;-0.49277559999999976;2.0;;12.90674;29.460368;;2.3283212055715548;nan
10131;;;;False;;-30.1511912;-3.5055428000000006;5.0;;33.178424;39.23855;;4.034583409348269;-40.019102200000006;-0.4533696000000001;2.0;;13.315623999999998;28.932064000000008;;2.1326296180732767;nan
10141;;;;False;;-30.335387400000002;-3.5211079999999995;5.0;;33.806132;39.947796000000004;;4.1181894515814434;-40.1441822;-0.38756599999999997;2.0;;13.699959999999999;28.415314000000002;;1.9849708405977649;nan
10151;;;;False;;-30.520315;-3.5336132;5.0;;34.394196;40.639446;;3.9733248232422675;-40.2603688;-0.29800319999999997;2.0;;14.000043999999997;27.907362000000003;;1.8725683176913086;nan
10161;;;;False;;-30.718853000000003;-3.5357688000000005;5.0;;34.89195600000001;41.23453000000001;;3.8582975813305986;-40.372336600000004;-0.19842399999999993;2.0;;14.121764;27.441386000000005;;1.8225318318808466;nan
10171;;;;False;;-30.924492999999995;-3.5262759999999993;5.0;;35.244195999999995;41.73326;;3.9639753436248206;-40.4766618;-0.09437720000000054;2.0;;14.206764;27.01516;;1.7921503205893952;nan
10181;;;;False;;-31.149032799999997;-3.5307367999999997;5.0;;35.57692000000001;42.210047999999986;;3.835298112797078;-40.561165;0.005555600000000283;2.0;;14.298564;26.63515000000001;;1.831012389532593;nan
10191;;;;False;;-31.4124852;-3.5577191999999997;5.0;;35.67144;42.597371999999986;;3.9117005370041182;-40.6355346;0.0797232000000001;2.0;;14.434427999999999;26.32563;;1.654605299283067;nan
10201;;;;False;;-31.685488199999998;-3.6144651999999993;5.0;;35.754264;42.910814;;4.073937161879976;-40.6884074;0.14964079999999963;2.0;;14.584164;26.084903999999998;;1.4599239500648782;nan
10211;;;;False;;-31.9645968;-3.691924000000001;5.0;;35.944596000000004;43.25064999999999;;4.097552608090149;-40.703894000000005;0.22535200000000027;2.0;;14.784220000000001;25.950920000000004;;1.2654815280710616;nan
10221;;;;False;;-32.2467688;-3.781622800000001;5.0;;36.037620000000004;43.47696;;3.8082134229732687;-40.692424800000005;0.2677023999999998;2.0;;15.064312;25.94339399999999;;1.166526655919679;nan
10231;;;;False;;-32.4969924;-3.8659223999999988;5.0;;36.255084;43.52381200000001;;3.8154569288502893;-40.684909399999995;0.26529520000000006;2.0;;15.316728;26.105468000000002;;1.096658040249512;nan
10241;;;;False;;-32.7249878;-3.9544652000000013;5.0;;36.68300800000001;43.452473999999995;;3.79987247133767;-40.6417992;0.25807360000000035;2.0;;15.50876;26.313228000000002;;1.4562930611852833;nan
10251;;;;False;;-32.9594916;-4.0526844;5.0;;36.969899999999996;43.226057999999995;;3.697739760975473;-40.5561936;0.27021839999999997;2.0;;15.693584000000001;26.562010000000015;;1.5347216735022342;nan
10261;;;;False;;-33.1868192;-4.1444844;5.0;;37.239996;42.822092;;3.777158526037464;-40.4567338;0.2701776000000006;2.0;;15.848351999999997;26.806658000000006;;1.6882833020064891;nan
10271;;;;False;;-33.4075112;-4.2267304;5.0;;37.54042000000001;42.32569399999999;;3.9504236570943196;-40.34751140000001;0.2520895999999997;2.0;;15.949875999999998;27.021838;;1.7633472436501203;nan
10281;;;;False;;-33.6420362;-4.3128388000000015;5.0;;37.640992;41.799616;;4.078010099019965;-40.2465358;0.22422999999999957;2.0;;16.132047999999998;27.209139999999994;;2.0637945672186437;nan
10291;;;;False;;-33.860640000000004;-4.3603027999999995;5.0;;37.608692000000005;41.263362;;4.325097667943876;-40.18710159999999;0.15368000000000032;2.0;;16.384192;27.351180000000003;;2.409969981603158;nan
10301;;;;False;;-34.0721524;-4.384368;5.0;;37.602844;40.849750000000014;;4.91418102204927;-40.1953166;0.06309719999999971;2.0;;16.742484;27.448700000000002;;3.7657710731901624;nan
10311;;;;False;;-34.2807498;-4.395105199999999;5.0;;37.63045199999999;40.50673400000001;;5.122639134740082;-40.31255259999999;0.05509359999999983;2.0;;17.279412;27.524913999999995;;2.7808647763055925;nan
10321;;;;False;;-34.4886052;-4.385857200000001;5.0;;37.84988800000001;40.29282600000002;;5.3901938132130836;-40.43426180000001;-0.05301279999999977;2.0;;18.081336;27.542298000000013;;2.989127455117768;nan
10331;;;;False;;-34.6997572;-4.3581064000000005;5.0;;38.11930399999999;40.25191000000001;;5.814102174735331;-40.60673440000001;-0.16058880000000028;2.0;;19.113508000000003;27.468521999999997;;3.016995488578627;nan
10341;;;;False;;-34.902810800000005;-4.301074799999999;5.0;;38.36804799999999;40.25742200000001;;5.733465154578117;-40.8116324;-0.2370140000000001;2.0;;20.310716;27.352240000000005;;3.530782073429002;nan
10351;;;;False;;-35.1083766;-4.2498096;5.0;;38.619443999999994;40.408365999999994;;5.775058343441103;-41.0376244;-0.26795400000000036;2.0;;21.657048000000003;27.134727999999996;;4.348552135034083;nan
10361;;;;False;;-35.310030999999995;-4.208737599999998;5.0;;38.879611999999995;40.558992;;6.049288899879211;-41.235494599999996;-0.25178359999999966;2.0;;23.107556000000002;26.805173999999994;;4.090600963932853;nan
10371;;;;False;;-35.4891392;-4.140547199999999;2.0;;39.029008;40.456596;;6.097103367091269;-41.452360000000006;-0.28277800000000025;2.0;;24.505771999999997;26.381915999999997;;4.216495077955951;nan
10381;-51.946095;-32.83856;;True;3.0;-35.65059839999999;-4.083481600000001;2.0;9.0;39.071236;39.96199999999999;[0, 0, 1, 0, 2, 7, 0, 0];6.109432559161472;-41.661868999999996;-0.36050199999999977;2.0;0.0;25.833267999999997;25.782486000000013;[0, 0, 0, 0, 0, 10, 0, 0];4.7686208785315305;Home
10391;-50.61924;-31.620272;6.437444854138656;True;3.0;-35.784264400000005;-4.068113600000001;2.0;9.0;39.191188000000004;39.00747;[0, 1, 0, 1, 2, 6, 0, 0];6.400325477882583;-41.8275364;-0.47774080000000013;2.0;0.0;27.180552;24.925475999999996;[0, 0, 0, 0, 0, 10, 0, 0];5.400460646374549;Home
10401;-48.723642;-29.879879999999996;6.437444854129377;True;3.0;-35.876972;-4.0308155999999995;2.0;9.0;38.98317599999999;37.459022;[0, 1, 0, 1, 1, 7, 0, 0];6.44231444606729;-41.9511536;-0.6477;2.0;0.0;28.55048;23.768909999999998;[0, 0, 0, 0, 0, 10, 0, 0];6.0014514143210125;nan
10411;-46.878606000000005;-28.188788;6.437444854129318;True;3.0;-35.942109;-3.9777007999999996;2.0;9.0;38.620396;35.549113999999996;[0, 1, 0, 1, 1, 7, 0, 0];6.326446362006766;-42.0378616;-0.8622875999999996;2.0;3.0;29.913812;22.475073999999992;[0, 1, 0, 0, 0, 9, 0, 0];6.602232105298415;Home
10421;-46.417612000000005;-27.890132;1.0345303282174902;True;3.0;-35.9797602;-3.9078308;2.0;8.0;38.00282000000001;33.90728;[0, 0, 0, 2, 1, 7, 0, 0];6.248351473682261;-42.1012602;-1.1247403999999996;2.0;3.0;31.203023999999996;21.814481999999995;[0, 1, 0, 0, 0, 9, 0, 0];5.670319762946761;Home
10431;-46.482484;-28.02824;0.3753411781298011;True;3.0;-36.015938;-3.8028047999999997;2.0;8.0;37.039532;33.975968;[1, 0, 1, 0, 1, 7, 0, 0];6.239695662693525;-42.0999246;-1.3515612000000004;2.0;3.0;32.029156;21.194063999999997;[0, 1, 0, 0, 0, 9, 0, 0];5.402184471777403;Home
10441;-46.477926000000004;-27.977308;0.293819672588687;True;3.0;-36.051267800000005;-3.6781336;2.0;9.0;35.940516;33.825766;[1, 1, 0, 0, 1, 7, 0, 0];5.616353460712977;-42.1339718;-1.6216368000000005;2.0;3.0;33.006044;20.64964800000001;[0, 1, 0, 0, 0, 9, 0, 0];5.222063904464062;Home
10451;-45.638405999999996;-27.823900000000002;0.29786070569987777;True;3.0;-36.0565466;-3.598240399999999;2.0;8.0;35.220056;33.567444;[1, 0, 1, 0, 1, 7, 0, 0];5.2238539232368995;-42.1959712;-1.8788808;2.0;4.0;33.607844;20.287340000000004;[0, 1, 0, 0, 0, 9, 0, 0];5.123876564331625;Home
10461;-42.564299999999996;-27.39822;8.131430439961347;True;3.0;-36.021079;-3.6069851999999996;2.0;7.0;35.51402;33.354490000000006;[1, 0, 1, 0, 1, 7, 0, 0];5.157458926815842;-42.223976400000005;-2.1753880000000003;2.0;5.0;33.686248000000006;19.89991000000001;[0, 1, 1, 0, 0, 8, 0, 0];5.616783471888857;Home
10471;-39.505776;-26.974376;8.105177064699275;True;3.0;-35.919711199999995;-3.6945556;2.0;5.0;35.911072;33.112916;[1, 0, 1, 0, 1, 7, 0, 0];5.184122990419872;-42.15625300000001;-2.464979600000001;2.0;9.0;33.424244;19.471987999999985;[0, 1, 1, 0, 0, 8, 0, 0];5.789460938886828;Home
10481;-38.27310200000001;-26.80424;1.796213865327634;True;3.0;-35.742171799999994;-3.8466919999999996;2.0;4.0;36.145468;32.777108;[1, 0, 1, 0, 1, 7, 0, 0];5.342969013021572;-41.94424239999999;-2.6948671999999996;2.0;9.0;32.96429199999999;18.939231999999997;[0, 1, 1, 0, 0, 8, 0, 0];6.112152611969131;Home
10491;-37.119080000000004;-25.627772;1.9141246040963236;True;3.0;-35.5242358;-4.0216968;2.0;3.0;36.169812;32.456458;[0, 0, 1, 1, 1, 7, 0, 0];5.839836254128243;-41.6041414;-2.943998800000001;2.0;9.0;33.116884000000006;18.245038;[0, 0, 2, 0, 0, 8, 0, 0];6.588591708633087;Away
10501;-34.720512;-20.629635999999998;14.592123971505567;True;6.0;-35.3022824;-4.1107971999999995;5.0;3.0;36.148936000000006;32.06478800000001;[0, 0, 0, 1, 1, 7, 0, 1];6.300112622015816;-41.1510444;-3.1534116000000005;2.0;9.0;33.924043999999995;17.330152000000002;[0, 0, 1, 1, 0, 8, 0, 0];7.484902882033083;nan
10511;-32.236296;-15.346716;14.603404988213493;True;6.0;-35.0773504;-4.0668692;5.0;3.0;36.102288;31.575068;[0, 1, 0, 0, 1, 6, 0, 2];6.327138143769846;-40.675433;-3.2819656000000004;2.0;9.0;34.225352;16.099173999999998;[0, 0, 0, 0, 0, 7, 2, 1];8.31870310838713;nan
10521;-29.91956;-10.384144000000003;14.59212397152614;True;5.0;-34.879352999999995;-3.9422184000000002;5.0;3.0;36.1556;31.149266000000004;[0, 1, 0, 0, 1, 5, 1, 2];6.4237903666871095;-40.267979600000004;-3.3829524000000006;2.0;9.0;34.126548;14.807988000000002;[0, 0, 0, 0, 0, 4, 4, 2];8.741351419918246;Home
10531;-29.910762;-9.469339999999999;2.1964079766733122;True;5.0;-34.7005734;-3.7612091999999997;5.0;2.0;36.406791999999996;30.954756000000003;[0, 0, 1, 0, 1, 5, 1, 2];6.096552913812816;-39.9287478;-3.4289;2.0;10.0;33.659524;13.570120000000003;[0, 1, 0, 0, 0, 3, 4, 2];8.200893495674771;Home
10541;-30.47129;-9.501436000000002;1.431908516632173;True;5.0;-34.54126599999999;-3.5981588;5.0;2.0;36.62854;31.389568;[0, 0, 1, 0, 1, 5, 1, 2];5.9362372460120705;-39.6187296;-3.3867535999999996;2.0;10.0;33.070032;12.365959999999998;[0, 1, 1, 0, 0, 4, 2, 2];7.114600981119473;Home
10551;-30.287592;-7.9525999999999994;0.9249255375427585;True;5.0;-34.417193;-3.5040672;5.0;2.0;36.718436000000004;31.911723999999992;[0, 0, 0, 1, 1, 4, 2, 2];6.33979149853488;-39.272957600000005;-3.2529703999999997;2.0;10.0;32.50502;11.685440000000014;[0, 1, 1, 0, 0, 3, 3, 2];6.917346728750822;Home
10561;-29.157419999999995;-4.038452;10.28329582380525;True;5.0;-34.2904276;-3.4066164;5.0;3.0;36.732512;32.17418;[0, 0, 0, 1, 1, 2, 4, 2];6.7351952555576755;-38.80505240000001;-2.962855200000001;2.0;10.0;31.906212000000004;11.318149999999992;[0, 0, 1, 1, 0, 1, 5, 2];8.151116149953495;Away
10571;-28.014315999999997;-0.09234400000000025;10.283295823820058;True;5.0;-34.1405754;-3.271371200000001;5.0;2.0;36.559383999999994;32.197182;[0, 0, 0, 0, 1, 1, 5, 3];8.039142419727137;-38.2016368;-2.476376400000001;2.0;10.0;31.44388;11.623854000000009;[0, 0, 0, 1, 0, 0, 7, 2];10.241840470518579;nan
10581;-26.871424;3.8536960000000007;10.25961306531067;True;5.0;-33.8182824;-2.8839003999999986;5.0;2.0;38.354175999999995;32.099768;[0, 1, 0, 0, 1, 0, 5, 3];7.679753421593588;-37.460983;-1.8070660000000003;2.0;10.0;31.225056;11.729748;[0, 0, 0, 0, 0, 0, 7, 3];11.079649078563126;nan
10591;-25.730969999999996;7.790964000000001;10.266968588643568;True;5.0;-33.431583800000006;-2.4974768000000007;5.0;2.0;39.031864;31.857982;[0, 1, 0, 0, 1, 0, 5, 3];7.613853071406575;-36.6446982;-1.0710203999999994;2.0;10.0;31.186228000000003;11.506830000000008;[0, 0, 0, 0, 0, 0, 6, 4];10.666860728476895;Home
10601;-25.634192000000002;9.774184;2.4158729271207107;True;5.0;-32.9997928;-2.102138399999999;5.0;2.0;39.55832;31.411616;[0, 0, 1, 0, 1, 0, 5, 3];6.866459535585567;-35.882399199999995;-0.3613519999999998;2.0;10.0;31.196835999999998;11.262711999999993;[0, 0, 1, 0, 0, 0, 5, 4];9.679699222717392;Home
10611;-27.316623999999997;9.277375999999999;1.7088687047274302;True;5.0;-32.607296;-1.7348431999999998;5.0;3.0;40.05302;30.882994000000004;[1, 0, 0, 0, 1, 0, 4, 4];6.788649484229958;-35.239403200000005;0.2515252;5.0;10.0;31.218663999999997;11.430192000000002;[0, 0, 1, 0, 0, 0, 5, 4];7.70062100235229;Home
10621;-31.930698;6.09212;14.546289045676946;True;5.0;-32.281971399999996;-1.3771427999999992;5.0;3.0;40.399004;30.660181999999992;[1, 0, 3, 0, 1, 1, 0, 4];6.678695632845942;-34.8145234;0.6681952000000007;5.0;8.0;31.077903999999997;12.770243999999998;[0, 2, 4, 0, 0, 0, 0, 4];6.391362399785014;Away
10631;-36.694762;2.757399999999999;14.524572360306417;True;2.0;-32.0528418;-1.0697352000000002;5.0;4.0;40.604296000000005;32.30127400000001;[0, 2, 1, 1, 2, 1, 0, 3];6.5461685412530315;-34.6494602;0.9542508000000002;5.0;4.0;30.630872000000004;14.698277999999988;[2, 1, 1, 1, 2, 1, 0, 2];6.316586810000763;Home
10641;-41.459038;-0.577456;14.546289045677318;True;2.0;-31.925026999999993;-0.8226164000000006;5.0;9.0;40.606064;34.35089000000001;[1, 2, 0, 1, 4, 1, 0, 1];5.931985490403972;-34.715466400000004;1.1513759999999997;5.0;1.0;30.124611999999996;16.944418000000002;[2, 0, 0, 1, 3, 2, 0, 2];6.429066431004511;Away
10651;-43.0943;-1.7055911111111113;14.524572360306703;True;2.0;-31.795908400000002;-0.5975023999999997;5.0;9.0;40.359088;35.943858000000006;[1, 0, 0, 1, 4, 3, 0, 1];5.46193412807768;-34.8923168;1.3307395999999994;5.0;1.0;29.639092;18.913685999999995;[1, 1, 1, 0, 3, 2, 0, 2];6.621311922639826;Away
10661;-41.617932;-1.113092;4.018841872975982;True;2.0;-31.588106;-0.41124359999999943;5.0;9.0;39.844939999999994;36.660418;[2, 2, 1, 0, 3, 1, 0, 1];6.042020869554452;-35.04200999999999;1.573506399999999;5.0;1.0;29.123992;20.581808;[1, 1, 1, 0, 3, 2, 0, 2];4.815821321295742;Home
10671;-40.108492;-0.5507319999999993;4.018841872981661;True;2.0;-31.2845962;-0.27788880000000044;5.0;9.0;39.108024;36.51625800000001;[2, 2, 1, 0, 3, 1, 0, 1];6.8098946839994134;-35.0658918;1.6180123999999996;5.0;2.0;28.536403999999997;21.898010000000003;[1, 1, 1, 0, 3, 2, 0, 2];4.179059632210773;nan
10681;-38.59884;0.011695999999999618;4.018841872975783;True;2.0;-30.9143912;-0.23199559999999986;5.0;9.0;38.255508;35.530564;[2, 2, 1, 0, 3, 1, 0, 1];7.6614886139854725;-34.9126476;1.4611772000000003;5.0;2.0;27.777932;22.519276000000005;[0, 2, 2, 0, 3, 1, 0, 2];5.255812049519815;nan
10691;-37.0894;0.5740560000000011;4.018841872981162;True;2.0;-30.524003800000003;-0.26689319999999894;5.0;8.0;37.277532;33.97543799999999;[1, 2, 1, 1, 3, 1, 0, 1];8.126907630834014;-34.6312918;1.1753255999999996;5.0;5.0;26.85592;22.777068;[1, 2, 2, 0, 2, 1, 0, 2];6.191312467880968;Away
10701;-35.55674600000001;0.9082079999999992;4.0188418729753845;True;2.0;-30.142446200000002;-0.34216919999999973;5.0;6.0;36.392104;32.15902199999999;[1, 2, 1, 1, 3, 1, 0, 1];7.792508008099997;-34.2582672;0.8236432;5.0;6.0;26.335243999999996;22.550546000000008;[1, 2, 3, 0, 1, 1, 0, 2];6.267167274734444;Away
10711;-34.901772;1.0076920000000003;1.7583310979440276;True;5.0;-29.8127014;-0.4079796000000008;5.0;6.0;35.716048;30.370483999999998;[0, 2, 1, 2, 3, 1, 0, 1];6.880639001964491;-33.884479400000004;0.4638483999999995;5.0;6.0;25.924183999999997;21.991501999999997;[1, 2, 2, 1, 1, 1, 0, 2];6.139870979142422;Home
10721;-34.78549;1.7006800000000009;1.7583310979465268;True;5.0;-29.5449454;-0.4522611999999997;5.0;7.0;35.30934;28.868888;[1, 2, 0, 2, 3, 1, 0, 1];5.7142499451793105;-33.51427440000001;0.16366240000000049;5.0;6.0;25.518496;21.261798000000002;[1, 2, 2, 1, 2, 0, 0, 2];5.444835848427241;Home
10731;-34.66889;2.3940079999999995;1.7583310979440276;True;5.0;-29.3481882;-0.46458279999999946;5.0;6.0;35.170756;28.041133999999996;[1, 2, 0, 2, 3, 1, 0, 1];4.248024769488183;-33.1983732;-0.03423800000000039;5.0;6.0;25.151908000000006;20.579794000000003;[1, 2, 2, 1, 2, 0, 0, 2];4.983957672513536;Home
10741;-35.41078399999999;1.7413440000000022;1.7583310979464968;True;2.0;-29.255321599999995;-0.5232531999999995;5.0;7.0;35.243992000000006;28.078127999999996;[1, 2, 0, 2, 3, 1, 0, 1];4.416981313752728;-32.9982452;-0.18874080000000043;5.0;5.0;24.863316000000005;20.13205;[1, 2, 2, 1, 2, 0, 0, 2];4.559901765787508;Home
10751;-37.742042000000005;-1.402159999999999;9.937921827520345;True;2.0;-29.2405664;-0.6480128000000002;5.0;9.0;35.407939999999996;28.80762000000001;[2, 1, 0, 1, 4, 1, 0, 1];4.156318752856227;-32.85112780000001;-0.3221908000000003;5.0;4.0;24.637692000000005;20.139682000000004;[2, 3, 1, 1, 2, 0, 0, 1];4.048995331674476;Away
10761;-37.69307;-0.9616559999999996;9.937921827519958;True;2.0;-29.1645856;-0.7608723999999994;5.0;8.0;35.50205199999999;29.599227999999997;[2, 1, 0, 1, 4, 1, 0, 1];4.442218290376253;-32.6930288;-0.3785287999999998;5.0;4.0;24.627831999999998;20.933515999999997;[2, 3, 0, 2, 2, 0, 0, 1];3.4127721684824914;Away
10771;-35.465267999999995;2.167636000000001;9.372060139059982;True;2.0;-28.948186599999996;-0.7886164000000002;5.0;7.0;35.176807999999994;30.143431999999997;[2, 1, 0, 2, 3, 1, 0, 1];6.029683760949301;-32.4680438;-0.2979419999999996;5.0;5.0;24.808848000000005;21.60417799999999;[1, 1, 2, 2, 2, 0, 0, 2];4.969619554432257;Away
